type,id,lat,lon,tags
node,1775233553,47.5143094,8.0148684,"{'addr:city': 'Oeschgen', 'addr:housenumber': '142', 'addr:postcode': '5072', 'addr:street': 'Hauptstrasse', 'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'fuel:HGV_diesel': 'yes', 'fuel:cng': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Avia', 'operator': 'Avia', 'payment:credit_cards': 'yes', 'wheelchair': 'yes'}"
node,1781591093,47.1297597,7.5329681,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola Bätterkinden', 'operator': 'Agrola', 'self_service': 'yes'}"
node,1782050608,46.1567581,5.9899665,"{'addr:city': 'Chancy', 'addr:housenumber': '500', 'addr:postcode': '1284', 'addr:street': 'Route de Chancy', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'car_wash': 'yes', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Shell'}"
node,1783699678,46.3455222,6.1536042,{'amenity': 'fuel'}
node,1786093958,47.1050139,9.0656161,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'name': 'Shell'}"
node,1788289746,46.7219265,6.7852439,"{'amenity': 'fuel', 'brand': 'Jubin', 'fuel:1_25': 'no', 'fuel:1_50': 'no', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes'}"
node,1791294272,47.4289183,8.5591906,"{'addr:city': 'Glattbrugg', 'addr:country': 'CH', 'addr:housenumber': '40', 'addr:postcode': '8152', 'addr:street': 'Schaffhauserstrasse', 'amenity': 'fuel', 'branch': 'Glattbrugg', 'brand': 'SOCAR', 'brand:wikidata': 'Q1622293', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'SOCAR Glattbrugg', 'opening_hours': '24/7', 'operator': 'SOCAR Energy Switzerland', 'payment:american_express': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:notes': 'yes', 'payment:visa': 'yes', 'website': 'https://www.socarenergy.ch/', 'wheelchair': 'yes'}"
node,1792415841,46.5155206,6.5069801,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Chantier Naval Balmer Ravey'}"
node,1792505775,47.3731767,7.9998401,"{'amenity': 'fuel', 'brand': 'COOP', 'compressed_air': 'yes', 'opening_hours': 'Mo-Fr 05:30-23:00; Sa,Su 06:00-23:00'}"
node,1794416479,46.4196213,6.2838417,"{'amenity': 'fuel', 'operator': 'Migrol'}"
node,1798164480,46.9157023,7.5637186,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'name': 'Agrola', 'operator': 'Agrola', 'wheelchair': 'yes'}"
node,1799498562,46.1750478,8.8914596,"{'amenity': 'fuel', 'brand': 'Socar', 'operator': 'SOCAR Energy Switzerland'}"
node,1799498563,46.1763688,9.0124592,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni'}"
node,1799498564,46.1840955,9.0126965,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'name': 'Shell'}"
node,1799498565,46.1884487,8.9966359,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia'}"
node,1799563805,46.3756083,8.9176709,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Avia'}"
node,1799563820,46.3752387,8.9192486,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Tamoil', 'repair': 'yes', 'sale': 'yes'}"
node,1799563831,46.3597026,8.9633864,{'amenity': 'fuel'}
node,1800052853,46.1928872,6.0170095,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia', 'opening_hours': '24/7'}"
node,1800185500,46.1734169,8.9060194,{'amenity': 'fuel'}
node,1800185501,46.1835229,8.9839066,"{'amenity': 'fuel', 'brand': 'Agip', 'fixme': 'Please check name and brand. Agip becomes Eni. See http://lists.openstreetmap.ch/pipermail/talk-ch/2019-January/009849.html for (german) discussion.'}"
node,1801451377,46.6602156,7.5781027,"{'amenity': 'fuel', 'operator': 'LANDI Diemtigtal Genossenschaft'}"
node,1808635564,46.1362808,7.1155728,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'compressed_air': 'no', 'mapillary': '220801382846379', 'name': 'Eni', 'survey:date': '2019-08-08'}"
node,1808929549,47.373198,8.1440957,"{'amenity': 'fuel', 'brand': 'Avia', 'fuel:1_25': 'no', 'fuel:1_50': 'no', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'no', 'name': 'Avia'}"
node,1808929562,47.3747566,8.1430026,"{'amenity': 'fuel', 'brand': 'Avia', 'fuel:1_25': 'no', 'fuel:1_50': 'no', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'no', 'name': 'Avia'}"
node,1809757329,47.5278232,7.941497,"{'addr:city': 'Obermumpf', 'addr:country': 'CH', 'addr:housenumber': '1', 'addr:postcode': '4324', 'addr:street': 'Hauptstrasse', 'amenity': 'fuel', 'fuel:1_25': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Voegtlin-Meyer', 'opening_hours': '24/7', 'operator': 'Voegtlin-Meyer', 'shop': 'no'}"
node,1814601989,47.1729279,8.9589822,"{'addr:city': 'Buttikon SZ', 'addr:country': 'CH', 'addr:housenumber': '112', 'addr:postcode': '8863', 'addr:street': 'Kantonsstrasse', 'alt_name': 'Migrol Buttikon SZ', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Buttikon SZ', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'name': 'Migrol Tankstelle Buttikon', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,1816824536,47.1824852,8.4840529,"{'addr:city': 'Zug', 'addr:housenumber': '1', 'addr:postcode': '6300', 'addr:street': 'Chollerstrasse', 'alt_name': 'Migrol Zug', 'amenity': 'fuel', 'branch': 'Zug', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Service Zug', 'opening_hours': 'Mo-Su 06:00-23:00', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,1816824547,47.1825095,8.4843391,"{'amenity': 'fuel', 'compressed_air': 'yes', 'fuel:cng': 'yes', 'fuel:electricity': 'yes', 'name': 'WWZ', 'opening_hours': 'Mo-Su 06:00-23:00', 'operator': 'wwz'}"
node,1816824579,47.1915585,8.5228027,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'compressed_air': 'yes', 'name': 'Avia', 'opening_hours': 'PH,Mo-Su 00:00-23:59+', 'wheelchair': 'yes'}"
node,1817496220,47.4036418,8.0853579,"{'addr:city': 'Aarau', 'addr:country': 'CH', 'addr:housenumber': '66', 'addr:postcode': '5032', 'addr:street': 'Hauptstrasse', 'alt_name': 'Migrol Rohr', 'amenity': 'fuel', 'branch': 'Aarau Rohr', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Service Rohr', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,1817527603,47.1869418,8.4733743,"{'addr:city': 'Cham', 'addr:postcode': '6330', 'addr:street': 'Alte Steinhauserstrasse', 'alt_name': 'Migrol AMAG Cham', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Cham AMAG', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Tankstelle AMAG Cham', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,1819439499,47.1921608,8.4882368,"{'amenity': 'fuel', 'name': 'Landi', 'operator': 'Landi'}"
node,1826340597,47.2010669,7.5467772,"{'amenity': 'fuel', 'name': 'Howald'}"
node,1826381833,46.9117221,7.9327732,"{'alt_name': 'Migrol Escholzmatt', 'amenity': 'fuel', 'branch': 'Escholzmatt', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Service Escholzmatt', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/', 'wheelchair': 'yes'}"
node,1826382176,46.9184575,7.937115,{'amenity': 'fuel'}
node,1827364426,46.9485531,8.0129183,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'name': 'AVIA', 'wheelchair': 'yes'}"
node,1828569947,46.6779564,7.8508688,"{'amenity': 'fuel', 'brand': 'Oeltrans', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Oeltrans', 'operator': 'Oeltrans', 'wheelchair': 'yes'}"
node,1828945449,47.539035,8.0992771,{'amenity': 'fuel'}
node,1829783287,47.1269593,7.9977969,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'operator': 'Landi Rottal-Napf'}"
node,1831920497,47.1733634,7.5854003,"{'addr:city': 'Obergerlafingen', 'addr:housenumber': '8', 'addr:postcode': '4564', 'addr:street': 'Bolacker', 'amenity': 'fuel', 'brand': 'Coop', 'fuel:adblue': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'operator': 'Coop', 'wheelchair': 'yes'}"
node,1835275007,47.4633657,9.5927576,"{'amenity': 'fuel', 'brand': 'Ruedi Rüssel', 'brand:wikidata': 'Q111725154', 'currency:CHF': 'yes', 'currency:EUR': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Ruedi Rüssel', 'opening_hours': '24/7', 'payment:american_express': 'yes', 'payment:cash': 'yes', 'payment:coins': 'no', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:moveri_card': 'yes', 'payment:postfinance_card': 'yes', 'payment:v_pay': 'yes', 'payment:visa': 'yes', 'self_service': 'yes'}"
node,1835275018,47.464392,9.5919065,"{'amenity': 'fuel', 'brand': 'Waldburger', 'name': 'Spurt'}"
node,1835326126,47.138397,9.0492936,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'compressed_air': 'yes', 'fuel:cng': 'yes', 'fuel:diesel': 'yes', 'name': 'Shell'}"
node,1835614800,47.4370715,8.2916991,"{'amenity': 'fuel', 'compressed_air': 'no', 'wheelchair': 'limited'}"
node,1841751147,47.4440522,9.0689804,{'amenity': 'fuel'}
node,1842989342,47.682796,8.6157597,"{'amenity': 'fuel', 'brand': 'Avia', 'compressed_air': 'no', 'opening_hours': '24/7'}"
node,1843138084,47.5777503,8.9746831,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'name': 'Garage Debrunner'}"
node,1843378639,47.6950212,8.5830796,"{'addr:city': 'Beringen', 'addr:housenumber': '8', 'addr:postcode': '8222', 'addr:street': 'Industriestrasse', 'alt_name': 'Migrol Beringen Industrie', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Beringen Industrie', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Tankstelle Beringen Industrie', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'tenant': 'Syntegon Packaging', 'website': 'https://www.migrol.ch/de/'}"
node,1845304513,47.1876753,8.3973676,"{'amenity': 'fuel', 'brand': 'Agrola', 'operator': 'Landi', 'wheelchair': 'yes'}"
node,1845461046,46.9549838,8.0189381,"{'amenity': 'fuel', 'brand': 'Ruedi Rüssel', 'name': 'Ruedi Rüssel', 'wheelchair': 'yes'}"
node,1854831311,47.4176287,9.0464699,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia'}"
node,1855735182,47.5447787,7.5720091,"{'amenity': 'fuel', 'brand': 'Avia'}"
node,1856395645,47.7927487,8.6108011,"{'amenity': 'fuel', 'name': 'Tannair GmbH'}"
node,1856809564,46.4611742,6.3424132,"{'amenity': 'fuel', 'brand': 'Esso', 'name': 'Sirca'}"
node,1856810715,46.4626765,6.3449643,"{'amenity': 'fuel', 'brand': 'Tamoil', 'name': 'Jaquillard'}"
node,1861700285,47.0013085,8.6147738,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'compressed_air': 'yes', 'currency:CHF': 'yes', 'currency:EUR': 'yes', 'fuel:cng': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'maxheight': '3.3', 'name': 'BP', 'opening_hours': '24/7', 'operator': 'Strüby Automobile AG', 'payment:american_express': 'yes', 'payment:coins': 'no', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:notes': 'yes', 'payment:postfinance_card': 'yes', 'payment:reka': 'yes', 'payment:v_pay': 'yes', 'payment:visa': 'yes'}"
node,1862816967,47.1314166,8.0529766,"{'addr:housenumber': '18', 'addr:postcode': '6022', 'addr:street': 'Eduard-Huberstrasse', 'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057'}"
node,1869703878,47.0376643,8.161097,"{'amenity': 'fuel', 'name': 'Nasa'}"
node,1874196802,47.0513972,8.0682995,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'name': 'Agrola'}"
node,1876085656,46.3024084,6.2466126,{'amenity': 'fuel'}
node,1882056112,47.5300983,7.6054191,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Avia', 'operator': 'Avia', 'self_service': 'no'}"
node,1882065880,47.5850184,7.5935859,"{'amenity': 'fuel', 'brand': 'Shell', 'compressed_air': 'yes', 'name': 'Shell Baslertor'}"
node,1884922207,46.9101298,7.6322776,"{'amenity': 'fuel', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Coop', 'opening_hours': '24/7', 'self_service': 'yes', 'wheelchair': 'yes'}"
node,1886547907,47.0379211,8.1610561,"{'amenity': 'fuel', 'name': 'Nasa'}"
node,1886562579,47.0252527,8.0789382,{'amenity': 'fuel'}
node,1889486988,47.4736901,9.0602983,"{'amenity': 'fuel', 'name': 'Tankstelle Sonne', 'opening_hours': 'PH,Mo-Su 00:00-24:00'}"
node,1891089861,46.9003813,7.6331605,"{'amenity': 'fuel', 'brand': 'Socar', 'brand:wikidata': 'Q1622293', 'brand:wikipedia': 'en:SOCAR', 'name': 'Socar', 'opening_hours': 'PH,Mo-Su 00:00-24:00', 'wheelchair': 'yes'}"
node,1896270896,47.3965165,8.6116995,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Minoretti', 'name:de': 'AVIA', 'name:en': 'AVIA', 'name:fr': 'AVIA', 'operator': 'A.H. Meyer & Cie', 'shop': 'no', 'wheelchair': 'yes'}"
node,1907628745,47.0567481,6.8999282,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}"
node,1907628749,47.0581551,6.9011373,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}"
node,1911583677,46.9713645,8.4594932,{'amenity': 'fuel'}
node,1911715216,47.2097292,7.9846877,"{'amenity': 'fuel', 'operator': 'Coop'}"
node,1914679918,46.1975539,6.1614396,{'amenity': 'fuel'}
node,1921976248,46.4398191,6.2483809,"{'addr:city': 'Begnins', 'addr:housenumber': '4', 'addr:street': 'Route de Gland', 'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni', 'operator': 'Eni'}"
node,1923272905,46.7937204,7.1431039,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Meuwli SA', 'payment:cash': 'yes', 'payment:credit_cards': 'yes'}"
node,1923314905,47.1804047,9.4470167,"{'amenity': 'fuel', 'compressed_air': 'yes', 'name': 'Kühnis'}"
node,1924177999,47.4802114,8.4847451,"{'amenity': 'fuel', 'branch': 'Niederhasli', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'check_date': '2024-07-13', 'name': 'Avia Niederhasli', 'operator': 'Avia Osterwalder Zürich', 'source': 'survey'}"
node,1933343179,46.3834787,6.2167148,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Tamoil', 'operator': 'Tamoil'}"
node,1933689564,46.871406,6.9359011,"{'addr:housenumber': '73', 'amenity': 'fuel', 'name': 'Garage Combremont, Grandcour', 'operator': 'Mini-prix'}"
node,1936459890,46.1885148,6.1426674,"{'amenity': 'fuel', 'name': 'Remo Arnoldi'}"
node,1944924400,47.0822789,8.2650138,"{'amenity': 'fuel', 'brand': 'no brand', 'name': 'Riffig'}"
node,1946091623,47.0508099,7.5483644,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Agrola'}"
node,1946159866,47.1680709,7.7309854,"{'amenity': 'fuel', 'brand': 'Avia', 'fuel:diesel': 'yes', 'source': 'survey'}"
node,1946159902,47.1729356,7.7283432,"{'amenity': 'fuel', 'brand': 'Agrola', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes'}"
node,1949179157,47.1845226,8.1075043,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia', 'operator': 'Garage Petrillo & Scalia'}"
node,1949535717,46.8597501,7.4955206,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'fuel:1_25': 'no', 'fuel:1_50': 'no', 'fuel:GTL_diesel': 'no', 'fuel:HGV_diesel': 'no', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:e10': 'no', 'fuel:e85': 'no', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'operator': 'Agrola', 'wheelchair': 'yes'}"
node,1953487290,46.7122543,9.4452742,"{'addr:city': 'Thusis', 'addr:housenumber': '1', 'addr:postcode': '7430', 'addr:street': 'Fürstenauerstrasse', 'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'email': 'info@viamala-raststaette.ch', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'fuel:propane': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Tanstelle Viamala Raststätte Thusis', 'opening_hours': '24/7', 'operator': 'Viamala Raststätte Thusis AG', 'payment:american_express': 'yes', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:dkv': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'self_service': 'yes', 'shop': 'yes', 'website': 'https://viamala-raststaette.ch', 'wheelchair': 'yes'}"
node,1960477734,46.1657193,7.2092621,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Station de Riddes'}"
node,1960490981,46.1171208,8.7084061,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni'}"
node,1961638543,46.1161609,8.7074783,"{'amenity': 'fuel', 'name': 'Stazione Aniceto'}"
node,1962314078,47.4184749,9.4958775,"{'amenity': 'fuel', 'name': 'Ebni-Garage'}"
node,1974443739,46.2204204,6.0845702,"{'amenity': 'fuel', 'operator': 'Tamoil'}"
node,1975299928,46.1812888,6.8733314,"{'amenity': 'fuel', 'name': 'Combustia'}"
node,1975546345,47.5618331,8.9060671,"{'addr:city': 'Frauenfeld', 'addr:housenumber': '276', 'addr:postcode': '8500', 'addr:street': 'Zürcherstrasse', 'alt_name': 'Migrol Frauenfeld', 'amenity': 'fuel', 'branch': 'Frauenfeld', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'fuel:biodiesel': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Service Frauenfeld', 'opening_hours': '24/7', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,1976789584,47.0830225,7.9557499,"{'addr:city': 'Hergiswil LU', 'addr:housenumber': '44', 'addr:postcode': '6133', 'addr:street': 'Dorfstrasse', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Hergiswil bei Willisau', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Tankstelle', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,1976898678,47.5460209,7.5837638,"{'addr:city': 'Basel', 'addr:housenumber': '59', 'addr:postcode': '4053', 'addr:street': 'Margarethenstrasse', 'alt_name': 'Migrol Gundeldingen', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Basel Gundeldingen', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Tankstelle Gundeldingen', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,1976917024,47.5657309,7.573832,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'check_date': '2024-07-16', 'compressed_air': 'yes', 'name': 'Avia', 'opening_hours': '24/7'}"
node,1977209660,46.2181263,6.1431184,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'AVIA', 'opening_hours': 'PH,Mo-Su 00:00-24:00'}"
node,1979812153,45.841138,8.9617777,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Eni', 'operator': 'eni'}"
node,1980956473,46.0043203,8.8586462,{'amenity': 'fuel'}
node,1981714666,47.3452668,8.1606575,"{'amenity': 'fuel', 'name': 'Agrola Seon', 'wheelchair': 'yes'}"
node,1990017207,46.9955558,6.9485637,{'amenity': 'fuel'}
node,1994208081,47.5011525,8.0091467,"{'addr:city': 'Gipf-Oberfrick', 'addr:country': 'CH', 'addr:housenumber': '4', 'addr:postcode': '5073', 'addr:street': 'Gerenweg', 'amenity': 'fuel', 'brand': 'Agrola', 'fuel:1_25': 'yes', 'fuel:1_50': 'yes', 'fuel:HGV_diesel': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'opening_hours': '24/7', 'operator': 'LANDI Frila', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:notes': 'yes', 'payment:postfinance_card': 'yes', 'payment:visa': 'yes', 'shop': 'no'}"
node,1997617203,46.9233576,7.8379857,"{'amenity': 'fuel', 'brand': 'Agrola', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'wheelchair': 'yes'}"
